,frequency,recency,T,monetary_value,probability_alive,pred_num_txn,exp_avg_sales,predicted_clv,manual_predicted_clv,clv_profit
961,1.0,35.0,194.0,219.0,0.036206528048594956,0.01,226.93087323879345,1.3849374041202194,2.2693087323879344,0.13849374041202195
962,1.0,22.0,173.0,49.0,0.03558193169398894,0.01,56.65487593096812,0.3596265762091116,0.5665487593096812,0.03596265762091116
963,1.0,8.0,165.0,96.9,0.0316037273499704,0.01,104.63264223123186,0.6033309018840753,1.0463264223123185,0.06033309018840754
965,1.0,161.0,544.0,859.0,0.02444585409657331,0.0,867.969921927077,1.863633784344594,0.0,0.1863633784344594
966,1.0,32.0,168.0,49.0,0.04111255635624159,0.01,56.65487593096812,0.42138022715430395,0.5665487593096812,0.0421380227154304
967,1.0,3.0,446.0,166.6,0.00781829144843039,0.0,174.44580112744023,0.13834225888739285,0.0,0.013834225888739286
970,1.0,21.0,55.0,9.9,0.0865343065470416,0.02,17.49139655016829,0.40178739246970463,0.3498279310033658,0.04017873924697046
972,1.0,24.0,116.0,39.9,0.05383998586192011,0.01,47.54010195743158,0.5425668845291125,0.4754010195743158,0.054256688452911254
975,1.0,63.0,88.0,269.0,0.0986911231957297,0.02,277.0120489175656,6.385612484171793,5.540240978351313,0.6385612484171794
976,1.0,78.0,515.0,528.0,0.014089540768546727,0.0,536.4325389336054,0.6912700572487017,0.0,0.06912700572487017
979,1.0,30.0,396.0,139.9,0.013123351323805063,0.0,147.7024533149759,0.2134822015455865,0.0,0.02134822015455865
980,1.0,151.0,371.0,129.0,0.041352050480889795,0.0,136.78475701700359,0.6508859027592373,0.0,0.06508859027592373
981,1.0,32.0,497.0,67.2,0.009382252667407432,0.0,74.88442387804119,0.06595058217072083,0.0,0.006595058217072083
984,1.0,65.0,342.0,49.0,0.023474695214042038,0.0,56.65487593096812,0.16143371957463915,0.0,0.016143371957463914
985,1.0,36.0,131.0,28.99,0.055025055778555806,0.01,36.612389424323496,0.4068922642428175,0.36612389424323494,0.04068922642428175
988,1.0,162.0,273.0,39.9,0.06759214780248776,0.01,47.54010195743158,0.44857517371685834,0.4754010195743158,0.044857517371685834
990,1.0,6.0,395.0,117.99,0.009829188322641519,0.0,125.75688213253794,0.1363717605828384,0.0,0.01363717605828384
993,1.0,2.0,189.0,165.0,0.02514945919089775,0.0,172.84320350571954,0.7424559489638047,0.0,0.07424559489638048
996,1.0,39.0,55.0,49.9,0.10443442068295866,0.03,57.556337093186016,1.5955863447723695,1.7266901127955805,0.15955863447723695
998,1.0,126.0,198.0,672.0,0.07806599706969054,0.01,680.6663248884693,8.863552383748885,6.806663248884693,0.8863552383748886
1002,1.0,199.0,237.0,29.75,0.09987924995612273,0.02,37.373623294640836,0.5653623825925496,0.7474724658928168,0.05653623825925496
1003,1.0,21.0,526.0,116.0,0.007520498681263257,0.0,123.76365134052281,0.08381490279956254,0.0,0.008381490279956254
1004,1.0,23.0,159.0,109.8,0.03938894763632173,0.01,117.55358555635506,0.8594705522494606,1.1755358555635507,0.08594705522494606
1005,1.0,93.0,344.0,169.0,0.02987565794483672,0.0,176.8496975600213,0.638909497260987,0.0,0.0638909497260987
1006,1.0,49.0,216.0,215.6,0.036931964275443034,0.01,223.52535329263696,1.3154876682199708,2.23525353292637,0.1315487668219971
1009,1.0,15.0,180.0,425.99,0.03133911035960991,0.01,434.25692431377445,2.3814989160622795,4.342569243137745,0.23814989160622796
1010,1.0,433.0,490.0,273.5,0.10167242216406955,0.01,281.5193547286551,2.714564542864937,2.815193547286551,0.27145645428649373
1011,1.0,267.0,285.0,178.9,0.11210989564129625,0.02,186.7657703444182,2.848598672721652,3.7353154068883643,0.2848598672721652
1013,1.0,92.0,174.0,396.0,0.06952236813264724,0.01,404.21823514164686,4.999425241440053,4.042182351416469,0.49994252414400536
1015,1.0,12.0,150.0,29.99,0.036695215183075974,0.01,37.61401293789894,0.26304646866125575,0.37614012937898944,0.026304646866125575
1016,1.0,91.0,283.0,109.18,0.03851814771962956,0.01,116.93257897793829,0.6153693511885917,1.169325789779383,0.06153693511885917
1019,1.0,391.0,585.0,49.9,0.066970078383767,0.01,57.556337093186016,0.32056675353840236,0.5755633709318602,0.032056675353840235
1020,1.0,11.0,388.0,92.9,0.010773917245012102,0.0,100.62614817693009,0.12106439535025078,0.0,0.012106439535025078
1021,1.0,47.0,345.0,24.5,0.019388981963891574,0.0,32.11509984836976,0.07515613106189943,0.0,0.007515613106189943
1024,4.0,197.0,372.0,186.45,0.16335277134959117,0.05,188.41711174351366,8.426201260438042,9.420855587175684,0.8426201260438042
1026,1.0,138.0,528.0,199.0,0.02190826470341656,0.0,206.8984029672846,0.4070331325277577,0.0,0.04070331325277577
1028,1.0,3.0,464.0,16.9,0.0073405837068544165,0.0,24.502761145196388,0.017739733637577852,0.0,0.0017739733637577853
1031,1.0,114.0,560.0,199.9,0.016617846820098037,0.0,207.7998641295025,0.2968007236198554,0.0,0.02968007236198554
1032,1.0,36.0,272.0,19.9,0.024039760231877788,0.0,27.507631685922718,0.0925140636237996,0.0,0.009251406362379961
1033,2.0,272.0,391.0,61.394999999999996,0.21928270549986825,0.04,65.22938710111202,2.3220582872944022,2.609175484044481,0.23220582872944023
1034,1.0,70.0,412.0,74.8,0.018641922988891363,0.0,82.49676258121455,0.1648521622270967,0.0,0.01648521622270967
1036,1.0,154.0,336.0,80.0,0.048597912227037285,0.01,87.70520485180685,0.5233061083837948,0.8770520485180686,0.05233061083837948
1037,1.0,3.0,30.0,44.9,0.08981213470286664,0.03,52.5482195253088,1.3972380848670392,1.576446585759264,0.13972380848670393
1038,1.0,360.0,406.0,47.49,0.10306034744608365,0.01,55.1424244254692,0.6153441293997213,0.551424244254692,0.06153441293997213
1039,1.0,171.0,479.0,134.99,0.03199918605929546,0.0,142.78448186332048,0.4404790053318495,0.0,0.044047900533184955
1041,1.0,48.0,64.0,249.0,0.10510501817502632,0.03,256.9795786460567,6.912500928333168,7.709387359381702,0.6912500928333168
1042,1.0,39.0,193.0,143.0,0.03801586594133441,0.01,150.80748620705978,0.9689010476920711,1.508074862070598,0.09689010476920712
